DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60230747;Krumbach (NÖ) Königseggstraße;Wien;90001;16.190525;47.522947
60230751;Oberdorf im Bgld Gh. Konrath;Wien;90001;16.2130188;47.2270471
60230753;Olbendorf Schoada;Wien;90001;16.2255952;47.2086389
60230754;Hochegg (Neunkirchen) Föhrenweg;Wien;90001;16.1074488;47.6127661
60230755;Hochegg (Neunkirchen) Abzw. Reha-Zentrum;Wien;90001;16.0948275;47.6142679
60230756;Hochegg (Neunkirchen) Himberger Straße;Wien;90001;16.090839;47.6136926
60230757;Hochegg (Neunkirchen) Abzw. Landeskrankenhaus;Wien;90001;16.0882608;47.6141953
60230759;Baulanden Abzw. Kalcha;Wien;90001;15.2201918;48.1553886
60230760;Hochegg (Neunkirchen) Reha-Zentrum;Wien;90001;16.0980884;47.6154306
60230762;Grimmenstein Abzw. Hochegg;Wien;90001;16.1202049;47.6076607
60230763;Grimmenstein Abzw. Lucka;Wien;90001;16.1114463;47.6093262
60230765;Kirchau/Warth Ort;Wien;90001;16.0901922;47.6554124
60230767;Warth/Neunkirchen Bildungszentrum;Wien;90001;16.1221003;47.6517635
60230768;Scheiblingkirchen Schulen;Wien;90001;16.1326825;47.6556968
60230769;Grimmenstein Steinmühlenstraße;Wien;90001;16.1218129;47.6090779
60230770;Neuberg im Bgld Ziehbrunnen;Wien;90001;16.2485382;47.1829105
60230771;Warth/Neunkirchen Kirchauer Straße 14;Wien;90001;16.1062002;47.6545592
60230772;Edlitz (NÖ) Schulen;Wien;90001;16.1397522;47.5985025
60230774;Olbersdorf (Neunkirchen) Kapelle;Wien;90001;16.1182466;47.5970911
60230775;Rohr im Gebirge Rohrwiese;Wien;90001;15.7193586;47.8898962
60230776;Aspang-Markt Unteraspang B54;Wien;90001;16.0990316;47.5696001
60230778;Aspang-Markt Unteraspang Volksschule;Wien;90001;16.1007384;47.5688668
60230780;Kirchberg am Wechsel St. Wolfgang;Wien;90001;15.999094;47.6084965
60230781;Kirchberg am Wechsel Abzw. Ramergraben;Wien;90001;16.0175275;47.6085813
60230782;Kirchberg am Wechsel Abzw. Hasleiten;Wien;90001;16.0264837;47.6083633
60230783;Kirchberg am Wechsel Au 111/310;Wien;90001;16.0327629;47.6055409
60230784;Feistritz am Wechsel Thurnhof;Wien;90001;16.0416023;47.6013616
60230785;Feistritz am Wechsel Turnersiedlung;Wien;90001;16.059362;47.5997504
60230786;Feistritz am Wechsel Haidbauer;Wien;90001;16.0692614;47.5962673
60230789;Sarling (Melk) Veith-Siedlung;Wien;90001;15.1207034;48.1699849
60230791;Sarling (Melk) Auhof;Wien;90001;15.1205686;48.1743402
60230792;Aigen (Ybbs/Donau) Almweg;Wien;90001;15.1222754;48.1813607
60230794;Neumarkt an der Ybbs Kirchenplatz;Wien;90001;15.0582884;48.1413995
60230795;Ybbs an der Donau Eisernes Kreuz;Wien;90001;15.079839;48.165761
60230799;Granz Bundesstraße;Wien;90001;15.1363161;48.2126415
60230800;Marbach an der Donau Festsaal;Wien;90001;15.1529888;48.2141859
60230803;Klein-Pöchlarn Artstettner Straße;Wien;90001;15.2156822;48.2173105
60230804;Holzing (Melk) Holzing;Wien;90001;15.1347171;48.1428382
60230805;Oberegging;Wien;90001;15.1122412;48.1568328
60230806;Kottingneusiedl Kirche;Wien;90001;16.4632176;48.7012739
60230807;Natschbach S.-Ludwig-Siedlung;Wien;90001;16.1044574;47.7115652
60230808;Natschbach Gartengasse;Wien;90001;16.0965702;47.7118372
60230809;Kottingneusiedl Abzw. Bahnhof;Wien;90001;16.4637207;48.7018786
60230811;Kemeten Nord;Wien;90001;16.1524814;47.2548516
60230812;Litzelsdorf (Bgld) B57;Wien;90001;16.1641864;47.2259185
60230813;Litzelsdorf (Bgld) Nord;Wien;90001;16.1645188;47.2127702
60230814;Litzelsdorf (Bgld) Volksschule;Wien;90001;16.1620394;47.2079371
60230815;Ollersdorf im Bgld Cafe Strobl;Wien;90001;16.1640696;47.1882526
60230816;Ollersdorf im Bgld Gasthaus Graf;Wien;90001;16.1640606;47.1830326
60230817;Stegersbach B57 Nord;Wien;90001;16.1629108;47.1695562
60230819;Stegersbach B57 Süd;Wien;90001;16.1715706;47.1538588
60230820;Bocksdorf (Bgld) Feuerwehr;Wien;90001;16.1794668;47.1435949
60230821;Bocksdorf (Bgld) Gasthaus Weiss;Wien;90001;16.1767718;47.1384256
60230822;Bocksdorf (Bgld) Kogelberg;Wien;90001;16.1821976;47.1302612
60230823;Rohr im Burgenland;Wien;90001;16.1697829;47.1160439
60230824;Eisenhüttl Haltestelle;Wien;90001;16.1982146;47.1043359
60230825;Eisenhüttl Mühle;Wien;90001;16.1991219;47.1011562
60230826;Kukmirn Abzweigung;Wien;90001;16.2185165;47.0849248
60230827;Heugraben (Bgld) Gasthaus Staber;Wien;90001;16.1915401;47.1168569
60230828;Bocksdorf (Bgld) B57/Zieglersiedlung;Wien;90001;16.1998675;47.1415175
60230829;Neudauberg Gasthaus Murlasits;Wien;90001;16.1106917;47.1718768
60230830;Neudauberg Kreuz Haus 93;Wien;90001;16.1195491;47.1761391
60230831;Hackerberg (Bgld) Haus 53;Wien;90001;16.1252624;47.1908471
60230832;Ollersdorf im Bgld Landstraße 71;Wien;90001;16.1402643;47.1874772
60230833;Ollersdorf im Bgld Landstraße 54;Wien;90001;16.1468399;47.1847055
60230834;Ollersdorf im Bgld Kirchengasse;Wien;90001;16.1587785;47.1822084
60230835;Rudersdorf (Bgld) Schule;Wien;90001;16.1239329;47.0507212
60230838;Limbach im Bgld Holzbergstraße;Wien;90001;16.1544936;47.0631142
60230841;Limbach im Bgld Ort;Wien;90001;16.1668993;47.0589835
60230842;Limbach im Bgld Schule;Wien;90001;16.1695224;47.0606052
60230844;Limbach im Bgld Lang;Wien;90001;16.1838146;47.0615966
60230846;Limbach im Bgld Nr. 57;Wien;90001;16.1751818;47.0672567
60230847;Limbach im Bgld Zellenberg;Wien;90001;16.1882523;47.0728062
60230848;Herzograd Steyrer Str./Firma Engel;Wien;90001;14.5076391;48.1579354
60230849;Herzograd Steyrer Straße/Siedlung;Wien;90001;14.5116276;48.1595474
60230851;Herzograd Waldstraße;Wien;90001;14.5094088;48.1638017
60230852;Herzograd Schillerstraße;Wien;90001;14.5121936;48.1652038
60230853;Rudersdorf (Bgld) Bergkammweg;Wien;90001;16.1345061;47.0474221
60230858;St. Valentin bei Amstetten Petzoldstraße;Wien;90001;14.5161641;48.1726029
60230859;Rudersdorf (Bgld) Marbachstraße;Wien;90001;16.1407224;47.0638852
60230860;St. Valentin bei Amstetten Schwimmbad;Wien;90001;14.5216079;48.1730522
60230864;Limbach im Bgld Am Wiesengrund;Wien;90001;16.1613118;47.0531082
60230866;St. Valentin bei Amstetten Josef-Stöckler-Straße;Wien;90001;14.5367625;48.1768981
60230867;Altenhofen (Amstetten) Autobahnunterführung;Wien;90001;14.5440658;48.1805161
60230868;Altenhofen (Amstetten) Bachstraße;Wien;90001;14.5464194;48.18408
60230870;Klein-Erla Ort;Wien;90001;14.549824;48.1913566
60230872;Herzograd Porschestraße;Wien;90001;14.5155982;48.1611952
60230876;St. Valentin bei Amstetten Feldstraße;Wien;90001;14.5198293;48.1838164
60230878;Litzelsdorf (Bgld) P+R;Wien;90001;16.1610064;47.2092797
60230880;Neu-Rubring;Wien;90001;14.4978565;48.1667376
60230883;Neuberg im Bgld Kreuz;Wien;90001;16.2623813;47.1650917
60230898;Rohrbach/Teich Abzweigung;Wien;90001;16.2854949;47.2081935
60230900;Rohrbach Bergen Feuerwehr;Wien;90001;16.2782994;47.2020905
60230901;Großpetersdorf Süd;Wien;90001;16.3238799;47.2271447
60230902;Großpetersdorf Zieglergasse/Dirnbeck;Wien;90001;16.3224875;47.2306889
60230904;Großpetersdorf Rosenhügel 6;Wien;90001;16.3279403;47.2361481
60230905;Großpetersdorf Rosenhügel 30;Wien;90001;16.3320366;47.235099
60230906;Großpetersdorf Rosenhügel Ende;Wien;90001;16.3348124;47.2342512
60230907;Großpetersdorf Burgerstraße;Wien;90001;16.3303658;47.2363982
60230908;Großpetersdorf Industriestr./Buchenweg;Wien;90001;16.3309407;47.2431863
60230910;Großpetersdorf Blumentalstr./Evangelische Kirche;Wien;90001;16.3215263;47.2406493
60230911;Großpetersdorf Blumentalstr./Brunner;Wien;90001;16.3162083;47.2437291
60230912;Großpetersdorf Fasang./Schlaininger Str.;Wien;90001;16.3112855;47.2452537
60230913;Großpetersdorf Schlaininger Str./Mozartg.;Wien;90001;16.3101177;47.2470222
60230914;Großpetersdorf Blumentalstraße/Wassergasse;Wien;90001;16.3135852;47.246699
60230915;Großpetersdorf Neubaugasse;Wien;90001;16.312642;47.2434791
60230917;Großpetersdorf Feldgasse/Bewag-Container;Wien;90001;16.3220923;47.2360627
60230920;Großpetersdorf Hofäcker 34;Wien;90001;16.3084738;47.2422532
60230921;Großpetersdorf Zentralschule;Wien;90001;16.3134056;47.2360566
60230923;Haslach (Melk) Haslach bei St. Leonhard;Wien;90001;15.3272171;48.155874
60230926;Reith bei Raabs Ort;Wien;90001;15.556557;48.8433627
60230927;Kleedorf/Hollabrunn Ort;Wien;90001;16.0576372;48.5053342
60230928;Thaures/Heidenreichs Ort;Wien;90001;15.0487393;48.8800627
60230929;Zwinzen Kapelle;Wien;90001;15.3020014;48.698096
60230930;Großkainraths Ortsmitte;Wien;90001;15.2417514;48.7072794
60230931;Gerweis Kapelle;Wien;90001;15.2220513;48.7022047
60230932;Altmanns bei Heidenreichstein Feuerwehr;Wien;90001;15.0930353;48.8733276
60230933;Schlag/Zwettl Kapelle;Wien;90001;15.2521359;48.7277981
60230935;Reinsbach Kapelle;Wien;90001;15.3140568;48.7101366
60230936;Hausbach/Schwarzenau Ort;Wien;90001;15.2767138;48.7373611
60230937;Warnungs Kapelle;Wien;90001;15.1637956;48.7137761
60230938;Kleingloms Kapelle;Wien;90001;15.1622774;48.7440139
60230939;Kleinpoppen Ort;Wien;90001;15.1708743;48.7326746
60230941;Germanns (Zwettl) Feuerwehr;Wien;90001;15.207831;48.6647099
60230948;Neuberg im Bgld Tankstelle;Wien;90001;16.2645103;47.1595458
60230950;Kleedorf/Hollabrunn Oberort;Wien;90001;16.0523012;48.5061496
60230953;Gerweis Aubachbrücke;Wien;90001;15.2245307;48.7042797
60230961;Roggendorf/Melk Gartenstraße;Wien;90001;15.3768131;48.201111
60230977;Neuberg im Bgld Süd;Wien;90001;16.2654265;47.1565771
60230989;Texing Abzw. Steingrub;Wien;90001;15.3261391;48.0541668
60230990;Panholz/Texingtal Panholz bei Texing;Wien;90001;15.321378;48.0608915
60230991;Kirnberg an der Mank Kriegerdenkmal;Wien;90001;15.3227075;48.0715412
60230992;Oed a d Mank Landesstraße;Wien;90001;15.3202372;48.0833709
60230993;Pölla/Mank;Wien;90001;15.3187729;48.0896177
60230994;Dorna bei Mank;Wien;90001;15.3222404;48.0981796
60230995;Mank Alleestraße;Wien;90001;15.3366853;48.1113947
60230997;Oberneuberg (Kilb) Oberneuberg bei Kilb;Wien;90001;15.3919227;48.1202589
60230998;Hösing Ort;Wien;90001;15.4027205;48.1381565
60230999;Hürm Kirchenplatz;Wien;90001;15.412036;48.1560957
60231000;Inning bei Melk Abzw. Löbersdorf;Wien;90001;15.417354;48.1743702
60231001;Inning bei Melk Ortsmitte;Wien;90001;15.420058;48.1793062
60231002;Loosdorf (Melk) Wachaustraße;Wien;90001;15.4003938;48.2022726
60231003;Loosdorf (Melk) Sebastianistraße;Wien;90001;15.3963155;48.2022666
60231004;Loosdorf (Melk) Albrechtsberger Str.;Wien;90001;15.3957945;48.2055056
60231005;Albrechtsberg/Pielach Feuerwehr;Wien;90001;15.3914197;48.2120549
60231006;Neubach (NÖ) Ort;Wien;90001;15.3823377;48.2183101
60231007;Pielach Bachgasse;Wien;90001;15.3752141;48.2229246
60231008;Pielach Ort;Wien;90001;15.3716657;48.2275328
60231009;Pielachberg Florianiplatz;Wien;90001;15.3636977;48.2292562
60231011;Großaigen Ort;Wien;90001;15.3612003;48.0927919
60231012;Hörsdorf/Mank Hörsdorf bei Mank;Wien;90001;15.3322566;48.1175902
60231015;Fachelberg Bundesstraße;Wien;90001;15.2726534;48.1511156
60231016;Lunzen Bundesstraße;Wien;90001;15.2459555;48.155862
60231017;Mannersdorf/Zelking Feuerwehr;Wien;90001;15.2423532;48.1687987
60231018;Zelking Ort;Wien;90001;15.257957;48.1837565
60231019;Zelking Abzw. Gassen;Wien;90001;15.2621072;48.1871405
60231020;Matzleinsdorf Melkbrücke;Wien;90001;15.2775133;48.2037874
60231021;Freiningau Süd;Wien;90001;15.2928206;48.2171908
60231022;Neuwinden bei Melk;Wien;90001;15.3042022;48.2174481
60231023;Anzenberg (Melk) Bundesstraße;Wien;90001;15.2404937;48.1638796
60231024;Mattersburg Raiffeisengasse;Wien;90001;16.405438;47.7318524
60231026;Mank Schulstraße;Wien;90001;15.3413925;48.1091335
60231027;Kleinzell (Mank) Kleinzell bei Mank;Wien;90001;15.3226267;48.0934639
60231028;Loipersdorf (Melk) Landesstraße;Wien;90001;15.3475639;48.123605
60231029;Loitsbach;Wien;90001;15.3519746;48.136394
60231030;Loitsdorf Landesstraße;Wien;90001;15.3632575;48.1359863
60231031;Unterthurnhofen;Wien;90001;15.393926;48.1472677
60231032;Arnersdorf;Wien;90001;15.4316732;48.1545016
60231033;Mattersburg Kindergarten Mühlgasse;Wien;90001;16.3868069;47.7334293
60231035;Mank Volksschule;Wien;90001;15.3430454;48.110597
60231036;St. Pölten Eybnerstraße;Wien;90001;15.6326622;48.2114922
60231037;Mattersburg Gerichtsberggasse;Wien;90001;16.3973711;47.7434156
60231038;Albing bei St. Pantaleon;Wien;90001;14.5465002;48.225121
60231040;Texing Ortsmitte;Wien;90001;15.3242347;48.0479877
60231041;Kemeten Trafo;Wien;90001;16.1509452;47.248193
60231042;Kemeten Bergen;Wien;90001;16.1429862;47.2502907
60231043;Mattersburg Märzenkreuz;Wien;90001;16.4010093;47.7467017
60231044;Herzograd Industriegebiet;Wien;90001;14.5021235;48.1549811
60231046;Tschurndorf Alois-Wessely-Str.;Wien;90001;16.40966;47.6012344
60231048;Walbersdorf Arena West;Wien;90001;16.4175293;47.7474507
60231058;Herzograd Viehdorfer Straße;Wien;90001;14.5047106;48.1565751
60231066;Deutschkreutz Bahngasse 40;Wien;90001;16.6143502;47.6027972
60231075;Grottendorf (Krems) Ort;Wien;90001;15.4101495;48.5393849
60231077;Gföhl (Krems) Parksiedlung;Wien;90001;15.4872609;48.5198902
60231078;Gföhl (Krems) Karl-Weißenböck-Gasse;Wien;90001;15.5032599;48.5149514
60231083;Bonisdorf Grenze;Wien;90001;16.0419616;46.8420585
60231084;Wurschenaigen Ort;Wien;90001;15.4273613;48.5022987
60231085;Neubau/Gföhl Ort;Wien;90001;15.4238578;48.5415498
60231088;Gföhl (Krems) Abzw. Jaidhof;Wien;90001;15.4815117;48.5239956
60231089;Moritzreith Bundesstraße;Wien;90001;15.428017;48.5295701
60231090;Neubau/Gföhl Wandelmühle;Wien;90001;15.4358414;48.5441726
60231092;Wurschenaigen Abzw. Ort;Wien;90001;15.4226271;48.5075542
60231093;Oberpullendorf Wiener Straße 26/27;Wien;90001;16.5031836;47.5084101
60231095;Oberpullendorf Berggasse;Wien;90001;16.51311;47.5014619
60231096;Oberpullendorf Lehargasse/Mozartgasse;Wien;90001;16.5095707;47.5002967
60231097;Oberpullendorf Zentralschule;Wien;90001;16.5106846;47.4986337
60231098;Oberpullendorf Mühlbachgasse 37;Wien;90001;16.4990514;47.5053154
60231099;Oberpullendorf Schloßplatz 3;Wien;90001;16.5033453;47.5030397
60231101;Neubau/Gföhl Kreuzung Dörr;Wien;90001;15.4233548;48.5453383
60231102;Oberpullendorf Ungargasse 109;Wien;90001;16.522704;47.4899117
60231103;Oberpullendorf Ungargasse 11;Wien;90001;16.5123285;47.4947433
60231105;Oberpullendorf Ungargasse 53;Wien;90001;16.5187784;47.4944884
60231107;Mattersburg Hintergasse 40;Wien;90001;16.3924753;47.7363958
60231110;Mattersburg Schubertstraße;Wien;90001;16.3943258;47.7354473
60231112;Mattersburg Angergasse;Wien;90001;16.3970836;47.7397427
60231113;Mattersburg Wiener Straße;Wien;90001;16.3923944;47.7418934
60231114;Mattersburg Hirtengasse 36;Wien;90001;16.3988264;47.7401113
60231115;Mattersburg Arbeitergasse;Wien;90001;16.4079982;47.7416819
60231116;Mattersburg Fachmarktzentrum;Wien;90001;16.4128491;47.7304989
60231119;Olbersdorf (Neunkirchen) Bundesstraße;Wien;90001;16.1153001;47.5981209
60231121;Sarling (Melk) Bodenfeldstraße;Wien;90001;15.1181791;48.1676004
60231122;Mattersburg Forchtenauer Str. 52/53;Wien;90001;16.3874986;47.7304325
60231123;Kemmelbach Rasthausstraße;Wien;90001;15.0962153;48.1561077
60231124;Neumarkt an der Ybbs Albert-Feißt-Straße;Wien;90001;15.0677657;48.1428562
60231125;Neumarkt an der Ybbs Mitterburgstr.;Wien;90001;15.0732544;48.1587205
60231126;Mattersburg Hirtengasse;Wien;90001;16.4034796;47.7420625
60231127;Mattersburg Pielgasse;Wien;90001;16.3911188;47.7325714
60231130;Allentsteig Schulen;Wien;90001;15.3240101;48.6976988
60231131;Echsenbach Steingraben;Wien;90001;15.2161494;48.7175516
60231132;Echsenbach Nordhangstraße;Wien;90001;15.217937;48.7194245
60231133;Echsenbach Am Spitz;Wien;90001;15.2239198;48.7171308
60231134;Klein-Reichenbach Ort;Wien;90001;15.2545793;48.7583709
60231135;Edengans Ort;Wien;90001;15.2626731;48.7768856
60231136;Rafings Kirche;Wien;90001;15.2985608;48.7752103
60231137;Echsenbach Berg/Rieweiser Kreuzung;Wien;90001;15.2124573;48.7185236
60231138;Unterhaus/Krumbach Hohe Brücke;Wien;90001;16.2008826;47.5120144
60231139;Mattersburg Bergstraße;Wien;90001;16.3964279;47.7291213
60231140;Scheiblingkirchen Bundesstraße;Wien;90001;16.1289365;47.6615356
60231141;Gleißenfeld Kapellenplatz;Wien;90001;16.1311823;47.6766106
60231142;Echsenbach Gerweiser Straße;Wien;90001;15.2172543;48.7170123
60231143;Markl Ort;Wien;90001;15.2793279;48.7654176
60231144;Zistersdorf Bahnstraße;Wien;90001;16.7709355;48.5451777
60231145;Meires Ort;Wien;90001;15.2875295;48.7780696
60231146;Zistersdorf Schlossplatz;Wien;90001;16.7606588;48.5440715
60231147;Sprögnitz Kapelle;Wien;90001;15.2330018;48.5420375
60231148;Rieweis Kapelle;Wien;90001;15.1980393;48.7115059
60231151;Mattersburg Josef-Hyrtl-Gasse;Wien;90001;16.4078814;47.7407274
60231152;St. Georgen an der Leys Feuerwehr;Wien;90001;15.2252044;48.0313263
60231153;St. Georgen an der Leys Drei Tore;Wien;90001;15.2157272;48.029464
60231154;Pfoisau bei Oberndorf;Wien;90001;15.199809;48.0401622
60231155;Oberndorf/Melk Staudenhof;Wien;90001;15.2082622;48.0523354
60231156;St. Georgen an der Leys Wiesmühl;Wien;90001;15.2074986;48.031038
60231157;Wiener Neustadt Krickelgasse;Wien;90001;16.2325752;47.7919183
60231158;Wiener Neustadt Olof-Palme-Platz;Wien;90001;16.2203491;47.8047111
60231160;Walbersdorf Arena Ost;Wien;90001;16.4197212;47.7476561
60231161;Ybbs an der Donau Unterauer Straße;Wien;90001;15.0843845;48.1716264
60231162;Ybbs an der Donau Plankmühle;Wien;90001;15.0872501;48.1680258
60231163;Ybbs an der Donau Bogenstr./Weinberger;Wien;90001;15.0839802;48.1746757
60231164;Großmotten Bundesstraße;Wien;90001;15.3912849;48.5367856
60231166;Großmotten Riegler;Wien;90001;15.4027295;48.5326991
60231174;Traisen (NÖ) Gölsensiedlung;Wien;90001;15.6134742;48.0501196
60231175;Hochegg (Neunkirchen) Landesklinikum;Wien;90001;16.0877038;47.6168658
60231178;Ybbs an der Donau Friedaustraße;Wien;90001;15.0762637;48.1612432
60231179;Ybbs an der Donau Schulen;Wien;90001;15.0822016;48.1786293
60231180;Persenbeug Mittelschule;Wien;90001;15.0909422;48.1876076
60231181;Gottsdorf Feuerwehr;Wien;90001;15.1063752;48.195752
60231183;Tümling Bundesstraße;Wien;90001;15.1204698;48.2085349
60231184;Krummnußbaum an der Donauuferbahn Ost;Wien;90001;15.173668;48.217101
60231192;Ybbs an der Donau Sensengasse;Wien;90001;15.0724998;48.168577
60231193;Waidendorf Am Alten Friedhof;Wien;90001;16.8220586;48.4657632
60231194;Waidendorf Feuerwehr;Wien;90001;16.823433;48.4650544
60231197;Stögersbach (Zwettl) Ort;Wien;90001;15.3108947;48.7391443
60231199;Markt Allhau Wolfauer Straße 68;Wien;90001;16.0857365;47.2821296
60231203;Mattersburg Awarenweg;Wien;90001;16.3921159;47.7300518
60231207;Oberpullendorf Krankenhaus/Spitalstr.;Wien;90001;16.5077112;47.5070024
60231209;Mühlgraben (Bgld) Krzg Weltenberg;Wien;90001;16.0544033;46.8935193
60231210;Mühlgraben (Bgld) Haus Prem;Wien;90001;16.0450429;46.8934579
60231211;Mühlgraben (Bgld) Gh Gartner;Wien;90001;16.0361765;46.8941884
60231212;Mühlgraben (Bgld) Kreuzung Aschbuch;Wien;90001;16.036446;46.901364
60231213;Mühlgraben (Bgld) Haus Marterer;Wien;90001;16.0420784;46.9056173
60231214;Deutscheck (St. Martin an der Raab) Wegkreuz Haus Lipp;Wien;90001;16.0514748;46.9087043
60231215;Deutscheck (St. Martin an der Raab) Haus Bakanic;Wien;90001;16.0620749;46.9148532
60231216;Welten Gh Saiger;Wien;90001;16.0779751;46.9280936
60231217;Welten Kriegerdenkmal;Wien;90001;16.0829787;46.9274678
60231218;Gritsch Gh Kurta;Wien;90001;16.0965612;46.9237561
60231219;Doiber Musikheim;Wien;90001;16.1134136;46.9206946
60231220;St. Martin/Raab Martinihalle;Wien;90001;16.1247144;46.9196024
60231221;St. Martin/Raab Volksschule;Wien;90001;16.1378388;46.9214247
60231222;Jennersdorf Abzw. Loipersdorf;Wien;90001;16.1310116;46.9370557
60231223;Jennersdorf Volksschule;Wien;90001;16.144145;46.9373808
60231226;Oberpullendorf Krankenhaus/Höhenstraße;Wien;90001;16.5107025;47.5068142
60231229;Bildein Geschichtenhaus;Wien;90001;16.4673319;47.1277799
60231232;Mattersburg Bezirkshauptmannschaft;Wien;90001;16.394245;47.7398213
60231233;Mattersburg Donnerweg;Wien;90001;16.3983952;47.7305352
60231235;Mattersburg Dr.-Karl-Renner-Platz;Wien;90001;16.4057883;47.7345229
60231236;Mattersburg Franz-Liszt-Gasse;Wien;90001;16.3980358;47.7408664
60231237;Moschendorf Gemeindeamt;Wien;90001;16.477411;47.0577901
60231239;Moschendorf Weinmuseum;Wien;90001;16.4589326;47.0536774
60231240;Strem Volksschule;Wien;90001;16.4133431;47.0426903
60231241;Strem Gemeindeamt;Wien;90001;16.4124269;47.0457571
60231242;Güssing LFS;Wien;90001;16.3337883;47.0632488
60231244;Güssing Marktplatz;Wien;90001;16.3261437;47.0596505
60231245;Moschendorf Süd;Wien;90001;16.4705928;47.0581573
60231247;Mattersburg Gartengasse;Wien;90001;16.390463;47.7337375
60231248;Mattersburg Hans-Suchard-Gasse;Wien;90001;16.407558;47.742733
60231249;Mattersburg Ederergasse;Wien;90001;16.3928076;47.7339127
60231250;Mattersburg Hirschkreitgasse;Wien;90001;16.3885586;47.7310911
60231251;Deutsch Ehrensdorf Nord;Wien;90001;16.4122292;47.1016699
60231252;Deutsch Ehrensdorf Süd;Wien;90001;16.4152026;47.0964047
60231253;Steinfurt (Bgld) Mitte;Wien;90001;16.4177628;47.0721882
60231254;Steinfurt (Bgld) Süd;Wien;90001;16.4164783;47.0687558
60231256;Güssing Ludwigshof 11;Wien;90001;16.3419989;47.0792176
60231257;Untergrafendorf/Böheimkirchen Ort;Wien;90001;15.7522729;48.2259768
60231258;Rapoltendorf Wiesener Straße;Wien;90001;15.7659992;48.2295973
60231259;Wiesen/Böheimkirchen Ort;Wien;90001;15.7855285;48.2191061
60231260;Schönbrunn/Böheimkirchen Abzw. Wiesen;Wien;90001;15.7737606;48.2139944
60231261;Böheimkirchen Untere Hauptstraße;Wien;90001;15.7632324;48.1979436
60231262;Kroatisch Ehrensdorf;Wien;90001;16.40224;47.1175416
60231263;Böheimkirchen Stockhofstraße;Wien;90001;15.7588576;48.199213
60231264;Böheimkirchen Mittelschule;Wien;90001;15.7603847;48.196273
60231265;Böheimkirchen Neulanzendorf;Wien;90001;15.7742996;48.194734
60231266;Böheimkirchen Lanzendorf;Wien;90001;15.7833636;48.1941951
60231267;Böheimkirchen Bauland;Wien;90001;15.7883582;48.1914464
60231268;Maria Jeutendorf Kirche;Wien;90001;15.7413584;48.2430777
60231269;Mauterheim;Wien;90001;15.751177;48.2336663
60231270;Untergrafendorf/Böheimkirchen Mauterheimer Straße;Wien;90001;15.7471076;48.2261144
60231271;Weisching (NÖ) Perschlingbrücke;Wien;90001;15.7515543;48.2113306
60231272;Weisching (NÖ) Nr. 40/41;Wien;90001;15.7549858;48.2074334
60231273;Schildberg (NÖ) Ortsmitte;Wien;90001;15.7441342;48.2184417
60231274;Schildberg (NÖ) Perschlingbrücke;Wien;90001;15.7480688;48.2180407
60231275;Armschlag Zwettler Straße;Wien;90001;15.2214494;48.4519483
60231276;Untergrafendorf/Böheimkirchen Ziegelfeld;Wien;90001;15.7590013;48.2283107
60231277;Jabing Süd;Wien;90001;16.2794852;47.2343183
60231278;Jabing Nord;Wien;90001;16.2708613;47.2433571
60231279;Neuhaus in der Wart Nord;Wien;90001;16.253982;47.2154184
60231280;Neustadtl/Donau Neue Mittelschule;Wien;90001;14.9050628;48.193207
60231281;Neustadtl/Donau Volksschule;Wien;90001;14.9031943;48.1936082
60231284;Ertl (NÖ) Tiefenbach;Wien;90001;14.6254083;47.9889277
60231288;Bernschlag Ort;Wien;90001;15.2651165;48.6964003
60231289;Großglobnitz Ortsmitte;Wien;90001;15.1706407;48.6740714
60231290;Großhaslau Ortsmitte;Wien;90001;15.1610737;48.6480294
60231291;Gerotten Ortsmitte;Wien;90001;15.1797766;48.6366091
60231293;Lehen/Ruprechtshofen Kerschner;Wien;90001;15.2484977;48.0992235
60231294;Gassen (St. Leonhard am Forst) Abzw. Eselsteiggraben;Wien;90001;15.2914911;48.1624416
60231295;Sandeben;Wien;90001;15.3176231;48.1564852
60231297;Mattersburg Kindergarten Hochstraße;Wien;90001;16.3970297;47.7342873
60231312;Mattersburg Wassergasse;Wien;90001;16.3927178;47.7330306
60231313;Mattersburg Johann-Strauß-Gasse;Wien;90001;16.4009644;47.7324385
60231314;Mattersburg Kremsergasse;Wien;90001;16.3975687;47.7363596
60231315;Mattersburg Kulturzentrum;Wien;90001;16.4080431;47.7373081
60231316;Kirchschlag/Buckl We Habich;Wien;90001;16.2675196;47.4564792
60231317;Mattersburg Tillbrunngasse;Wien;90001;16.3885047;47.7381056
60231318;Mattersburg Leitgebgasse;Wien;90001;16.3932029;47.736716
60231319;Mariasdorf Nord;Wien;90001;16.2379291;47.3701764
60231320;Mariasdorf Süd;Wien;90001;16.2275985;47.3632038
60231321;Oberschützen Friedhof;Wien;90001;16.2100634;47.3462612
60231322;Bad Tatzmannsdorf Waldweg;Wien;90001;16.2221816;47.3288322
60231323;Mattersburg Mühlgasse;Wien;90001;16.3895647;47.7345652
60231324;Mattersburg Otto-Glöckel-Gasse;Wien;90001;16.4058063;47.7410778
60231325;Wiener Neustadt Grünangergasse;Wien;90001;16.2464721;47.8154921
60231326;Mattersburg Quellengasse;Wien;90001;16.385154;47.7382264
60231327;Mattersburg Römerweg;Wien;90001;16.3937149;47.7292844
